experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
03_sample_uncertainty,29,306669887094248810243341612987743706281,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9890,10,9880,485,1,0.04903943377148635,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.4945,0.494,1,1,0.05
03_sample_uncertainty,30,308819572579509230234802092982114331525,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10026,10,10016,456,0,0.045481747456612806,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.5013,0.5008,0,1,0.05
03_sample_uncertainty,31,99164398523651294982751824196160731807,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10092,10,10082,485,0,0.04805786761791518,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.5046,0.5041,0,1,0.05
03_sample_uncertainty,32,166147716433734809039438321168883211687,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10130,10,10120,548,0,0.05409674234945706,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.5065,0.506,0,1,0.05
03_sample_uncertainty,33,302831457517590005524606499746213516561,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10050,10,10040,481,0,0.04786069651741293,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.5025,0.502,0,1,0.05
03_sample_uncertainty,34,239188626156139428604669259506527029032,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9944,10,9934,494,1,0.049678197908286405,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.4972,0.4967,1,1,0.05
03_sample_uncertainty,35,125974972223295680728218082093786979361,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10005,10,9995,470,0,0.04697651174412794,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.50025,0.49975,0,1,0.05
03_sample_uncertainty,36,157962216358383428569392829482651465379,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9971,10,9961,504,1,0.050546585096780665,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.49855,0.49805,1,1,0.05
03_sample_uncertainty,37,162513521435858184801279755072625053343,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10077,10,10067,529,0,0.05249578247494294,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.50385,0.50335,0,1,0.05
03_sample_uncertainty,38,92269867148728887503413386655917302917,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9980,10,9970,483,1,0.04839679358717435,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.499,0.4985,1,1,0.05
03_sample_uncertainty,39,249988430845955587577779070053761748414,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9966,10,9956,450,0,0.04515352197471403,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.4983,0.4978,0,1,0.05
03_sample_uncertainty,40,107403811256276397699981217080394754521,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9945,10,9935,452,1,0.045449974861739566,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.49725,0.49675,1,1,0.05
03_sample_uncertainty,41,202200466578802628349395520788208818681,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10045,10,10035,497,0,0.049477351916376304,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.50225,0.50175,0,1,0.05
03_sample_uncertainty,42,53097478553867204819936443704925726264,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9874,10,9864,481,0,0.04871379380190399,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.4937,0.4932,0,1,0.05
03_sample_uncertainty,43,80901161089846912260239225152307154117,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10025,10,10015,493,0,0.04917705735660848,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.50125,0.50075,0,1,0.05
