experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
05_loss_retention,55,123698468833294904826281516203313368985,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9994,1998,7996,174,32,0.017410446267760657,0.016016016016016016,0.01136762518418958,0.022521901142565706,0.011154275958376127,1.0,0.4997,0.3998,1,1,0.02
05_loss_retention,56,270825967810424268944600798939098551068,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9989,1997,7992,187,34,0.01872059265191711,0.01702553830746119,0.012209031381333162,0.023696591477480364,0.011487560096147202,1.0,0.49945,0.3996,1,1,0.02
05_loss_retention,57,61625449016237436128708836737402409218,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9982,1996,7986,205,41,0.02053696653977159,0.020541082164328657,0.01517758430082616,0.02774654773077739,0.01256896342995123,1.0,0.4991,0.3993,1,1,0.02
05_loss_retention,58,43732931390188954461410569272477181460,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10052,2010,8042,213,41,0.021189812972542778,0.020398009950248756,0.015071626293710002,0.02755410198529906,0.012482475691589057,1.0,0.5026,0.4021,1,1,0.02
05_loss_retention,59,146828775276548549755250739412176793655,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9952,1990,7962,195,39,0.019594051446945336,0.019597989949748745,0.014369263450232064,0.026677861163728587,0.012308597713496523,1.0,0.4976,0.3981,1,1,0.02
05_loss_retention,60,233673043868641471762559943932190124108,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9948,1989,7959,216,40,0.021712907117008445,0.020110608345902465,0.014803329873888089,0.027267984153424983,0.012464654279536894,1.0,0.4974,0.39795,1,1,0.02
05_loss_retention,61,256349685949297818316522949801449206994,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9978,1995,7983,200,42,0.020044097013429546,0.021052631578947368,0.015612644269254027,0.02833354187425338,0.012720897604999351,1.0,0.4989,0.39915,1,1,0.02
05_loss_retention,62,12098827438853880278384747810647133319,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9985,1997,7988,195,40,0.019529293940911366,0.020030045067601403,0.014743892388131057,0.027159207155853148,0.012415314767722091,1.0,0.49925,0.3994,1,1,0.02
05_loss_retention,63,75151196275024363024172496230170760650,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9937,1987,7950,198,39,0.019925530844319212,0.019627579265223957,0.014391007233115469,0.026717971313661527,0.012326964080546059,1.0,0.49685,0.3975,1,1,0.02
05_loss_retention,64,203058954683235395320319497470888258317,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10032,2006,8026,199,34,0.01983652312599681,0.01694915254237288,0.012154143802492294,0.02359069492864236,0.011436551126150066,1.0,0.5016,0.4013,1,1,0.02
