experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
01_eve_sweep,34,289665837693423269898624457080968024888,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9876,1975,7901,0,0,0.0,0.0,0.0,0.001941266594941603,0.001941266594941603,1.0,0.4938,0.39505,0,1,0.0
01_eve_sweep,35,309218499566050332728603515910755451612,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9987,1997,7990,0,0,0.0,0.0,0.0,0.0019199216428463545,0.0019199216428463545,1.0,0.49935,0.3995,0,1,0.0
01_eve_sweep,36,253902539086721452223046721900588497903,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9881,1976,7905,0,0,0.0,0.0,0.0,0.0019402860787561824,0.0019402860787561824,1.0,0.49405,0.39525,0,1,0.0
01_eve_sweep,37,201720170363168189017765695054931428822,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10022,2004,8018,0,0,0.0,0.0,1.0842021724855044e-19,0.0019132281604297605,0.0019132281604297605,1.0,0.5011,0.4009,0,1,0.0
01_eve_sweep,38,14572905411475176442004165609457019441,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10022,2004,8018,0,0,0.0,0.0,1.0842021724855044e-19,0.0019132281604297605,0.0019132281604297605,1.0,0.5011,0.4009,0,1,0.0
01_eve_sweep,39,189763394760706967446817130891172144345,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9858,1971,7887,0,0,0.0,0.0,0.0,0.001945198589758242,0.001945198589758242,1.0,0.4929,0.39435,0,1,0.0
01_eve_sweep,40,77728389798410890909564329181245885526,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10053,2010,8043,0,0,0.0,0.0,1.0842021724855044e-19,0.0019075279257304012,0.0019075279257304012,1.0,0.50265,0.40215,0,1,0.0
01_eve_sweep,41,268037393285025199113075006755228711435,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9941,1988,7953,0,0,0.0,0.0,0.0,0.0019285966780551544,0.0019285966780551544,1.0,0.49705,0.39765,0,1,0.0
01_eve_sweep,42,176878677386942223611942854110059846970,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9905,1981,7924,0,0,0.0,0.0,1.0842021724855044e-19,0.001935398317897163,0.001935398317897163,1.0,0.49525,0.3962,0,1,0.0
01_eve_sweep,43,296760066869809415896215795197698585273,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9996,1999,7997,0,0,0.0,0.0,1.0842021724855044e-19,0.0019180044450228416,0.0019180044450228416,1.0,0.4998,0.39985,0,1,0.0
