experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
05_loss_retention,23,17279567433146596469534658946745855514,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4474,2190,438,1752,47,10,0.021461187214611873,0.0228310502283105,0.012447731469428371,0.041511575301666964,0.029063843832238593,0.8948,0.438,0.3504,1,1,0.02
05_loss_retention,24,72575676851484350031827504616580828613,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4539,2279,455,1824,51,10,0.022378236068451074,0.02197802197802198,0.011980984872092416,0.03997913852645793,0.027998153654365514,0.9078,0.4558,0.3648,1,1,0.02
05_loss_retention,25,58354625797663563674812608846451762265,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4512,2215,443,1772,36,8,0.016252821670428894,0.01805869074492099,0.009178396322932634,0.035225403792347135,0.0260470074694145,0.9024,0.443,0.3544,1,1,0.02
05_loss_retention,26,39877240058830856265420890778265009087,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4501,2222,444,1778,59,16,0.026552655265526554,0.036036036036036036,0.022301205250081772,0.057730373146156554,0.03542916789607478,0.9002,0.4444,0.3556,1,1,0.02
05_loss_retention,27,104614016703926243632543077583511883706,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4502,2297,459,1838,43,4,0.01872006965607314,0.008714596949891068,0.003394006501022607,0.022190259115255156,0.01879625261423255,0.9004,0.4594,0.3676,1,1,0.02
05_loss_retention,28,64884361486020494280754688658611584443,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4517,2305,461,1844,46,9,0.019956616052060738,0.019522776572668113,0.010304321175301693,0.03668257813463948,0.026378256959337786,0.9034,0.461,0.3688,1,1,0.02
05_loss_retention,29,284155534733043392638335205378716897036,5000,0.0,0.04,depolarizing,0.1,0.5,0.2,,0.11,0.95,4473,2261,452,1809,48,8,0.021229544449358692,0.017699115044247787,0.008995098110824148,0.034532006404912295,0.025536908294088147,0.8946,0.4522,0.3618,1,1,0.02
05_loss_retention,0,250759146224921403883615032472804404685,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4004,2009,401,1608,36,9,0.017919362867098058,0.022443890274314215,0.011851843479526822,0.042098803977179904,0.030246960497653082,0.8008,0.4018,0.3216,1,1,0.02
05_loss_retention,1,810990809870029943275233214731347927,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4010,2042,408,1634,47,9,0.023016650342801176,0.022058823529411766,0.01164776008191179,0.041385897294975486,0.029738137213063696,0.802,0.4084,0.3268,1,1,0.02
05_loss_retention,2,106347733452672092512786853504522589513,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4001,2049,409,1640,41,8,0.02000976085895559,0.019559902200488997,0.009943897618496797,0.0381168249585729,0.028172927340076107,0.8002,0.4098,0.328,1,1,0.02
05_loss_retention,3,311258445708590024698763615595464184907,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,3979,1997,399,1598,34,8,0.01702553830746119,0.020050125313283207,0.010193957291559582,0.039059808392785264,0.028865851101225682,0.7958,0.3994,0.3196,1,1,0.02
05_loss_retention,4,91993971386376054205158332750812050557,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4048,2046,409,1637,43,10,0.021016617790811338,0.02444987775061125,0.013333855227708595,0.04441581673788966,0.03108196151018107,0.8096,0.4092,0.3274,1,1,0.02
05_loss_retention,5,227605875973579182403201182312886909712,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,3961,2009,401,1608,41,5,0.02040816326530612,0.012468827930174564,0.005337378523179339,0.02885244694828889,0.023515068425109552,0.7922,0.4018,0.3216,1,1,0.02
05_loss_retention,6,206674136200533629384304098881934192992,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4021,2011,402,1609,44,3,0.02187966185977126,0.007462686567164179,0.0025411673338796275,0.02170834834963807,0.01916718101575844,0.8042,0.4022,0.3218,1,1,0.02
05_loss_retention,7,95797468893016286092463435842815932828,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4004,2032,406,1626,39,7,0.019192913385826772,0.017241379310344827,0.008376273096190262,0.03515631355825011,0.026780040462059847,0.8008,0.4064,0.3252,1,1,0.02
05_loss_retention,8,260562109446731755174856724468718701725,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,3982,2016,403,1613,36,4,0.017857142857142856,0.009925558312655087,0.003866435622561325,0.025239395565387908,0.021372959942826585,0.7964,0.4032,0.3226,1,1,0.02
05_loss_retention,9,252594955070604633710039786773288466656,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4018,1953,390,1563,48,10,0.02457757296466974,0.02564102564102564,0.013986173928952714,0.04654950175152085,0.03256332782256814,0.8036,0.3906,0.3126,1,1,0.02
05_loss_retention,10,204049882714119736209623529960251312487,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4000,1974,394,1580,29,10,0.014690982776089158,0.025380710659898477,0.013843593565214786,0.046083440915722494,0.03223984735050771,0.8,0.3948,0.316,1,1,0.02
05_loss_retention,11,25095982406819323560865972110432849884,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4032,2018,403,1615,47,10,0.023290386521308225,0.02481389578163772,0.013533178510454328,0.0450681717300129,0.03153499321955858,0.8064,0.4036,0.323,1,1,0.02
05_loss_retention,12,221684344447341267966857568216947808861,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4000,1966,393,1573,36,8,0.018311291963377416,0.020356234096692113,0.010350122402797484,0.03964833007658205,0.029298207673784563,0.8,0.3932,0.3146,1,1,0.02
05_loss_retention,13,233948082685622965322138126391738242807,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4011,2021,404,1617,34,5,0.01682335477486393,0.012376237623762377,0.005297659799866442,0.02864067217039916,0.02334301237053272,0.8022,0.4042,0.3234,1,1,0.02
05_loss_retention,14,316257084224401916298264262520868212896,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4052,1993,398,1595,46,8,0.02308078273958856,0.020100502512562814,0.010219656722209636,0.039156679106661596,0.02893702238445196,0.8104,0.3986,0.319,1,1,0.02
05_loss_retention,15,288691098412367480175224328967307830571,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,3962,1975,395,1580,41,7,0.020759493670886076,0.017721518987341773,0.00861023943311932,0.03612297078391344,0.027512731350794118,0.7924,0.395,0.316,1,1,0.02
05_loss_retention,16,81144450445186445121024851932026535567,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4031,2029,405,1624,38,8,0.018728437654016758,0.019753086419753086,0.010042434715128251,0.038488501648143075,0.028446066933014824,0.8062,0.4058,0.3248,1,1,0.02
05_loss_retention,17,151963749707473964097747324558555835797,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,3992,1948,389,1559,41,9,0.02104722792607803,0.02313624678663239,0.012218854720514366,0.04337980557939887,0.031160950858884505,0.7984,0.3896,0.3118,1,1,0.02
05_loss_retention,18,35353191646082793778401346528061365145,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4044,1986,397,1589,36,8,0.01812688821752266,0.020151133501259445,0.010245486061230337,0.039254031476374664,0.029008545415144325,0.8088,0.3972,0.3178,1,1,0.02
05_loss_retention,19,288092463829610728084237150925176347424,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4007,1988,397,1591,53,11,0.02665995975855131,0.027707808564231738,0.015540707565857678,0.048927321506588184,0.0333866139407305,0.8014,0.3976,0.3182,1,1,0.02
05_loss_retention,20,259582872113695878649325575689817882140,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,3992,1987,397,1590,41,8,0.0206341217916457,0.020151133501259445,0.010245486061230337,0.039254031476374664,0.029008545415144325,0.7984,0.3974,0.318,1,1,0.02
05_loss_retention,21,211400989217560512009872041995551590104,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4044,1967,393,1574,30,8,0.015251652262328419,0.020356234096692113,0.010350122402797484,0.03964833007658205,0.029298207673784563,0.8088,0.3934,0.3148,1,1,0.02
05_loss_retention,22,40138725547523689075166647895258790121,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,3953,1966,393,1573,37,5,0.018819938962360123,0.01272264631043257,0.005446266237930281,0.029432798217248392,0.02398653197931811,0.7906,0.3932,0.3146,1,1,0.02
05_loss_retention,23,51921144681424534148192409447791230035,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4021,2037,407,1630,36,11,0.017673048600883652,0.02702702702702703,0.015157210970543213,0.047741647618049866,0.032584436647506654,0.8042,0.4074,0.326,1,1,0.02
05_loss_retention,24,247745195181145074560868415536912289080,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4000,2000,400,1600,43,9,0.0215,0.0225,0.011881583530495034,0.04220265755875813,0.030321074028263093,0.8,0.4,0.32,1,1,0.02
05_loss_retention,25,310596124704501718627299357875930330593,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4021,2066,413,1653,26,2,0.012584704743465635,0.004842615012106538,0.001329025800401876,0.01748258387700105,0.016153558076599177,0.8042,0.4132,0.3306,1,1,0.02
05_loss_retention,26,1624709854402397579914603687472319434,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,4007,1987,397,1590,32,10,0.01610468042274786,0.02518891687657431,0.013738551605141983,0.04573997362235693,0.03200142201721495,0.8014,0.3974,0.318,1,1,0.02
05_loss_retention,27,60575835408898821745641510127785548362,5000,0.0,0.04,depolarizing,0.2,0.5,0.2,,0.11,0.95,3962,1975,395,1580,39,9,0.019746835443037975,0.02278481012658228,0.012032551094282765,0.042729706784513426,0.03069715569023066,0.7924,0.395,0.316,1,1,0.02
