experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
03_sample_uncertainty,8,117134766659201165657092312993358463330,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2459,25,2434,111,0,0.04514030093533957,0.0,0.0,0.13319225093904843,0.13319225093904843,1.0,0.4918,0.4868,0,1,0.05
03_sample_uncertainty,9,175304165275339194519211096579907807743,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2464,25,2439,116,1,0.04707792207792208,0.04,0.007096233501987251,0.19544063736193729,0.18834440385995005,1.0,0.4928,0.4878,1,1,0.05
03_sample_uncertainty,10,208201105844642068508430614261808424142,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2372,25,2347,96,2,0.04047217537942664,0.08,0.02222040128484759,0.2496610895039531,0.2274406882191055,1.0,0.4744,0.4694,1,1,0.05
03_sample_uncertainty,11,28783347442841121495156319291010718579,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2512,25,2487,118,2,0.046974522292993634,0.08,0.02222040128484759,0.2496610895039531,0.2274406882191055,1.0,0.5024,0.4974,1,1,0.05
03_sample_uncertainty,12,241363462396696589737565280689553930863,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2501,25,2476,132,1,0.052778888444622155,0.04,0.007096233501987251,0.19544063736193729,0.18834440385995005,1.0,0.5002,0.4952,1,1,0.05
03_sample_uncertainty,13,2155365431344206144518255099309339246,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2486,25,2461,121,2,0.048672566371681415,0.08,0.02222040128484759,0.2496610895039531,0.2274406882191055,1.0,0.4972,0.4922,1,1,0.05
03_sample_uncertainty,14,60040068917386582587044920822711647865,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2449,25,2424,114,1,0.046549612086565946,0.04,0.007096233501987251,0.19544063736193729,0.18834440385995005,1.0,0.4898,0.4848,1,1,0.05
03_sample_uncertainty,15,24825649347829797239261584045856354529,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2517,25,2492,121,1,0.04807310290027811,0.04,0.007096233501987251,0.19544063736193729,0.18834440385995005,1.0,0.5034,0.4984,1,1,0.05
03_sample_uncertainty,16,248324431284898375981118329625077323315,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2494,25,2469,136,3,0.0545308740978348,0.12,0.041668171504403634,0.2995579392092732,0.2578897677048696,1.0,0.4988,0.4938,1,1,0.05
03_sample_uncertainty,17,250150072583400880080994915548943252056,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2481,25,2456,110,2,0.04433696090286175,0.08,0.02222040128484759,0.2496610895039531,0.2274406882191055,1.0,0.4962,0.4912,1,1,0.05
03_sample_uncertainty,18,249787446650823426128907829783130100902,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2499,25,2474,112,0,0.04481792717086835,0.0,0.0,0.13319225093904843,0.13319225093904843,1.0,0.4998,0.4948,0,1,0.05
03_sample_uncertainty,19,233327779840758033300562013436540621118,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2502,25,2477,116,1,0.04636290967226219,0.04,0.007096233501987251,0.19544063736193729,0.18834440385995005,1.0,0.5004,0.4954,1,1,0.05
03_sample_uncertainty,20,36681992179059665509152091564987195192,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2478,25,2453,124,1,0.05004035512510089,0.04,0.007096233501987251,0.19544063736193729,0.18834440385995005,1.0,0.4956,0.4906,1,1,0.05
03_sample_uncertainty,21,293944505341523092241060328103556328419,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2467,25,2442,122,2,0.04945277665180381,0.08,0.02222040128484759,0.2496610895039531,0.2274406882191055,1.0,0.4934,0.4884,1,1,0.05
03_sample_uncertainty,22,208718875121812665933867571004943095077,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2560,25,2535,114,3,0.04453125,0.12,0.041668171504403634,0.2995579392092732,0.2578897677048696,1.0,0.512,0.507,1,1,0.05
03_sample_uncertainty,23,325908459379235116219031945086905414055,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2448,25,2423,108,0,0.04411764705882353,0.0,0.0,0.13319225093904843,0.13319225093904843,1.0,0.4896,0.4846,0,1,0.05
03_sample_uncertainty,24,252795426365734682749848894553272686651,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2488,25,2463,119,2,0.04782958199356913,0.08,0.02222040128484759,0.2496610895039531,0.2274406882191055,1.0,0.4976,0.4926,1,1,0.05
03_sample_uncertainty,25,46561832316954660945247106098275849080,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2493,25,2468,130,0,0.052146008824709184,0.0,0.0,0.13319225093904843,0.13319225093904843,1.0,0.4986,0.4936,0,1,0.05
03_sample_uncertainty,26,335266025955087630323713827901793987725,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2571,25,2546,128,0,0.049786075457020615,0.0,0.0,0.13319225093904843,0.13319225093904843,1.0,0.5142,0.5092,0,1,0.05
03_sample_uncertainty,27,28303358514484427888687501269271219493,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2536,25,2511,138,2,0.05441640378548896,0.08,0.02222040128484759,0.2496610895039531,0.2274406882191055,1.0,0.5072,0.5022,1,1,0.05
03_sample_uncertainty,28,173983738788382616138459020316671669072,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2527,25,2502,111,1,0.043925603482390184,0.04,0.007096233501987251,0.19544063736193729,0.18834440385995005,1.0,0.5054,0.5004,1,1,0.05
03_sample_uncertainty,29,126547670528596125229812824102411663289,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,25,0.11,0.95,5000,2398,25,2373,112,2,0.04670558798999166,0.08,0.02222040128484759,0.2496610895039531,0.2274406882191055,1.0,0.4796,0.4746,1,1,0.05
03_sample_uncertainty,0,14166038173207389282980150849939179046,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2504,50,2454,130,2,0.051916932907348244,0.04,0.011038884327619819,0.13460090687507018,0.12356202254745036,1.0,0.5008,0.4908,1,1,0.05
